date,no1,no2,no3,no4,no5
2019-04-22 14:00:00,0.8562,1.8282,-1.101,-0.7264,-1.815
2019-04-22 15:00:00,-0.181,0.2618,-0.7188,-1.2716,-0.8132
2019-04-22 16:00:00,1.2224,0.9248,-0.6956,0.9367,-0.1136
2019-04-22 17:00:00,0.9614,0.0203,-0.2912,1.1675,1.9492
2019-04-22 18:00:00,1.5506,-1.0993,-0.497,0.6756,0.0473
2019-04-22 19:00:00,-0.2542,0.8278,-0.199,0.5273,-0.4008
2019-04-22 20:00:00,0.1767,0.4706,0.8,-0.1243,0.5593
2019-04-22 21:00:00,-0.5823,-0.6181,1.2124,0.4144,0.1214
2019-04-22 22:00:00,-0.458,-0.8962,0.9164,-1.2803,0.0395
2019-04-22 23:00:00,0.4188,-0.2975,-0.4543,-0.5698,1.3712
2019-04-23 00:00:00,0.5216,-0.5852,-0.0551,0.3465,-0.1952
2019-04-23 01:00:00,0.2606,0.7175,-0.1244,1.526,0.8049
2019-04-23 02:00:00,0.79,-1.358,-0.5565,0.3543,-2.6933
2019-04-23 03:00:00,-0.5544,-1.3341,0.0428,-0.0558,-0.3797
2019-04-23 04:00:00,0.4775,0.0211,-2.3836,1.1482,-0.0039
2019-04-23 05:00:00,1.2148,1.3939,-0.4582,-1.1204,-1.0289
2019-04-23 06:00:00,-0.4554,-1.1059,-1.0365,-2.2496,-1.8083
2019-04-23 07:00:00,-0.8803,1.4754,-0.1522,1.0037,0.1114
2019-04-23 08:00:00,-0.5212,0.0261,0.2738,-0.8782,0.9105
2019-04-23 09:00:00,-1.514,-0.2968,1.8643,-1.2583,2.3494
2019-04-23 10:00:00,-0.6905,-0.735,-1.1985,0.8637,0.5134
2019-04-23 11:00:00,0.1259,0.2559,0.8204,0.074,-0.6147
2019-04-23 12:00:00,0.13,-0.2068,-0.5954,0.3528,-0.2302
2019-04-23 13:00:00,1.08,-0.7227,-0.0619,-0.2543,1.2741
2019-04-23 14:00:00,-0.8043,0.6025,1.5045,-2.4317,-0.4508
2019-04-23 15:00:00,2.8286,1.6994,-1.1242,1.2079,0.4687
2019-04-23 16:00:00,-0.1795,-1.1567,0.3415,0.6738,-1.6552
2019-04-23 17:00:00,-0.2556,-0.1191,-0.6695,-1.5454,-0.3777
2019-04-23 18:00:00,0.9726,1.1879,-0.9981,-1.2748,-0.043
2019-04-23 19:00:00,0.7493,1.2621,-0.626,-0.9952,0.6528
2019-04-23 20:00:00,-1.1623,0.3416,0.8364,0.9185,-1.0945
2019-04-23 21:00:00,-0.1544,-0.5972,0.3077,0.4897,0.1897
2019-04-23 22:00:00,-0.2049,0.3309,-1.3134,-0.4452,0.5419
2019-04-23 23:00:00,-0.3254,2.0653,0.0841,1.2484,0.2097
2019-04-24 00:00:00,-0.0333,1.0456,1.4454,2.2676,-1.9612
2019-04-24 01:00:00,-0.5811,0.2697,1.2235,1.5285,-1.7545
2019-04-24 02:00:00,-0.3865,1.2949,0.5443,1.6113,-0.2765
2019-04-24 03:00:00,0.3354,-0.5854,0.7281,0.6471,1.3583
2019-04-24 04:00:00,1.9135,1.7958,0.449,-0.0993,-1.2777
2019-04-24 05:00:00,0.079,-1.0589,-0.4614,0.1044,0.3047
2019-04-24 06:00:00,0.419,-1.3966,1.6772,-0.9046,-0.2486
2019-04-24 07:00:00,1.31,-0.5435,-0.1864,-1.754,-1.1958
2019-04-24 08:00:00,-0.5697,-0.0329,-0.0604,1.7941,-0.7319
2019-04-24 09:00:00,0.8874,-1.4185,-0.7674,-0.8695,0.6404
2019-04-24 10:00:00,-0.4691,0.2336,-1.2148,-0.8631,-0.4759
2019-04-24 11:00:00,-3.1875,-1.3799,0.3587,0.8522,-1.178
2019-04-24 12:00:00,-0.1813,0.4227,0.3065,-1.472,0.2681
2019-04-24 13:00:00,0.2672,-0.3986,1.9556,0.1829,0.3408
2019-04-24 14:00:00,-0.2006,0.7062,0.3705,-1.3354,-1.4209
2019-04-24 15:00:00,1.5319,0.7228,0.1318,-1.2956,1.0718
2019-04-24 16:00:00,0.4638,-2.1007,-0.8371,1.1415,-0.7178
2019-04-24 17:00:00,1.6357,-0.3943,0.4613,-1.5089,0.7762
2019-04-24 18:00:00,0.2244,-1.7924,-0.0803,0.4127,-0.6012
2019-04-24 19:00:00,0.447,1.8958,0.1786,-1.4332,-0.3842
2019-04-24 20:00:00,-0.862,-0.7953,0.0926,1.0406,1.0469
2019-04-24 21:00:00,-0.4046,0.4639,0.6864,0.98,0.0329
2019-04-24 22:00:00,1.7764,1.8012,-0.7798,0.221,0.0347
2019-04-24 23:00:00,-0.4774,-0.9046,0.7583,1.1848,0.5124
2019-04-25 00:00:00,0.7375,0.2716,1.3762,-2.2665,-0.4944
2019-04-25 01:00:00,-0.3279,-3.2408,-1.0763,-0.3883,1.5043
2019-04-25 02:00:00,2.5494,-0.8284,-0.6276,0.0603,1.0607
2019-04-25 03:00:00,0.775,2.5954,0.1251,-0.1584,-1.3172
2019-04-25 04:00:00,-0.3038,0.7879,-0.8022,-1.0468,0.9737
2019-04-25 05:00:00,-2.1573,-1.3399,-1.7547,1.9809,-1.1087
2019-04-25 06:00:00,-0.1508,0.1291,-0.3219,-0.0188,0.3173
2019-04-25 07:00:00,-0.311,0.3047,-0.3099,0.0919,-0.3791
2019-04-25 08:00:00,0.2061,-0.9567,0.0238,0.5287,0.4345
2019-04-25 09:00:00,1.1786,0.4078,0.5615,0.9239,-0.9886
2019-04-25 10:00:00,0.5716,0.8547,0.5229,0.717,0.0701
2019-04-25 11:00:00,-0.949,0.4048,-1.41,-0.5755,0.7563
2019-04-25 12:00:00,-0.3667,0.0979,0.821,-1.4547,-0.4786
2019-04-25 13:00:00,-0.487,1.4228,0.3582,-0.5113,-0.1704
2019-04-25 14:00:00,-0.6975,-0.8774,0.404,-0.7476,-1.1219
2019-04-25 15:00:00,1.4148,-0.279,-0.0288,0.1126,-0.1702
2019-04-25 16:00:00,-0.4405,-0.0059,-1.451,0.5796,-0.5732
2019-04-25 17:00:00,-0.337,-1.5292,-0.0232,-0.5589,-1.3264
2019-04-25 18:00:00,0.7453,0.6582,-1.1641,0.0347,0.2214
2019-04-25 19:00:00,-0.381,0.1899,-1.2836,-0.2982,-0.1017
2019-04-25 20:00:00,-1.2641,-2.076,-0.2497,0.0107,0.9605
2019-04-25 21:00:00,-0.4296,-0.7059,0.2972,1.1976,0.8407
2019-04-25 22:00:00,0.153,-0.8628,1.1185,0.047,-1.0314
2019-04-25 23:00:00,0.8176,2.5425,-0.368,0.2854,0.0567
2019-04-26 00:00:00,0.3426,1.1173,-0.281,0.6527,0.298
2019-04-26 01:00:00,-0.5973,-1.1605,0.4136,0.112,-2.1741
2019-04-26 02:00:00,-0.9683,0.6887,0.4746,-0.3855,-0.8201
2019-04-26 03:00:00,-0.3997,1.2413,-0.3866,1.9817,-1.8359
2019-04-26 04:00:00,-0.3225,0.5792,0.2443,0.5296,1.0684
2019-04-26 05:00:00,-0.0743,1.3742,-1.051,-1.8462,1.1826
2019-04-26 06:00:00,-0.8455,1.8059,-0.1811,-0.0705,-0.5871
2019-04-26 07:00:00,-1.5907,-1.5965,-0.7451,-1.117,1.6464
2019-04-26 08:00:00,0.9342,-1.0397,-0.4117,-0.3702,-0.4962
2019-04-26 09:00:00,0.738,0.2088,1.3613,1.0059,-2.2816
2019-04-26 10:00:00,-0.2196,0.3146,0.0905,0.3697,-0.0605
2019-04-26 11:00:00,0.8139,0.2202,-0.1244,1.9044,-0.331
2019-04-26 12:00:00,-0.1142,0.6942,0.3264,1.3653,-0.1275
2019-04-26 13:00:00,-0.2708,0.7987,0.0492,1.0771,1.6732
2019-04-26 14:00:00,-0.3486,-1.2195,1.2836,1.0445,0.2446
2019-04-26 15:00:00,0.617,-0.2661,-0.4548,0.1609,-0.6231
2019-04-26 16:00:00,0.404,0.1851,0.3306,1.9521,-0.8963
2019-04-26 17:00:00,0.2602,0.6857,0.8754,0.419,1.7452
2019-04-26 18:00:00,1.3206,-1.7943,2.5544,-1.0843,-0.7616
2019-04-26 19:00:00,0.989,0.2384,0.2039,2.1056,0.0414
2019-04-26 20:00:00,-0.7158,-0.0558,1.3384,1.3814,-0.5322
2019-04-26 21:00:00,0.3309,-1.2342,-0.0675,-0.149,0.7078
2019-04-26 22:00:00,-1.362,1.4052,1.6767,0.3364,-0.448
2019-04-26 23:00:00,-0.1745,-0.7165,0.0464,0.5474,-1.8237
2019-04-27 00:00:00,0.1301,-0.1595,-0.4193,0.7261,1.1493
2019-04-27 01:00:00,2.1541,-0.2659,-0.211,0.6407,0.5557
2019-04-27 02:00:00,-1.0628,0.3103,0.16,1.0373,-0.7257
2019-04-27 03:00:00,0.9093,0.9564,-0.8065,2.2782,1.0753
2019-04-27 04:00:00,0.7871,0.5409,1.1146,0.0886,0.0862
2019-04-27 05:00:00,-0.1771,0.5409,-1.1515,-0.3507,0.1225
2019-04-27 06:00:00,1.5738,-1.3191,0.0061,-0.75,-1.0605
2019-04-27 07:00:00,-0.788,-0.6308,0.9334,0.2007,0.8704
2019-04-27 08:00:00,-0.6268,0.094,0.2516,-0.1853,0.117
2019-04-27 09:00:00,-1.5612,-1.6359,0.1895,0.6103,0.6134
2019-04-27 10:00:00,0.0285,1.4295,-1.6316,0.5284,1.1292
2019-04-27 11:00:00,0.0972,0.6326,-0.3157,1.2708,-0.3026
2019-04-27 12:00:00,-0.69,-1.1398,0.2553,1.504,-1.1154
2019-04-27 13:00:00,1.3257,-0.3409,-0.3241,0.8018,1.613
2019-04-27 14:00:00,0.7253,1.4243,-1.2216,-1.1111,-0.3994
2019-04-27 15:00:00,0.5701,0.9299,-0.7415,-1.1653,-2.5356
2019-04-27 16:00:00,-1.952,-0.5823,-0.7236,-1.6515,-1.4697
2019-04-27 17:00:00,0.6264,1.5449,0.3205,-0.2289,1.1213
2019-04-27 18:00:00,1.3146,2.4138,-1.4898,0.6177,1.5298
2019-04-27 19:00:00,1.0965,0.1724,-0.2989,0.15,1.8766
2019-04-27 20:00:00,1.1873,0.1897,-0.0562,-0.3938,-1.2783
2019-04-27 21:00:00,-1.401,-1.8686,0.5514,0.8984,-0.501
2019-04-27 22:00:00,0.0765,0.5566,-0.4741,-0.1829,-0.6906
2019-04-27 23:00:00,-0.1665,-0.4259,1.6891,0.5458,0.2599
2019-04-28 00:00:00,0.6628,-0.7259,-0.9706,-0.99,-0.7278
2019-04-28 01:00:00,0.466,-0.6585,1.365,1.2148,0.9756
2019-04-28 02:00:00,-1.4479,-0.8547,0.1255,0.5591,0.033
2019-04-28 03:00:00,-1.3676,2.0254,1.579,0.5069,0.6718
2019-04-28 04:00:00,-2.0283,-0.538,-0.8477,-0.6836,0.1182
2019-04-28 05:00:00,-0.6739,1.0572,-0.4993,-0.4436,-0.9293
2019-04-28 06:00:00,0.0783,-0.815,1.1914,1.0854,-0.2975
2019-04-28 07:00:00,0.4539,0.9579,-0.6534,-2.0488,-0.3653
2019-04-28 08:00:00,0.6765,0.9383,1.4812,-1.4116,-0.0317
2019-04-28 09:00:00,-0.3896,-1.0886,0.7775,1.5851,-2.1285
2019-04-28 10:00:00,-0.0738,-0.6384,0.6052,-0.8594,-0.2575
2019-04-28 11:00:00,0.6606,0.5995,1.926,-0.1002,-0.3056
2019-04-28 12:00:00,-0.814,0.2901,-1.3883,-0.5021,0.9813
2019-04-28 13:00:00,-1.6333,-0.7124,-1.3078,2.5157,-0.4811
2019-04-28 14:00:00,-0.3033,1.6434,-0.0197,-0.6416,-0.3079
2019-04-28 15:00:00,0.5276,-0.4239,0.3225,-2.8059,-1.1182
2019-04-28 16:00:00,1.1439,-0.1677,-0.0833,0.9715,-0.0722
2019-04-28 17:00:00,-0.3133,0.2225,-0.9987,1.3966,-1.1347
2019-04-28 18:00:00,-0.6937,0.1418,-0.2923,-0.8901,-0.3917
2019-04-28 19:00:00,-0.0661,-0.7536,0.1548,0.2784,-0.2142
2019-04-28 20:00:00,-0.7188,0.4099,-0.0423,0.5838,1.1323
2019-04-28 21:00:00,0.4977,1.03,0.6171,-1.4033,0.5767
2019-04-28 22:00:00,0.792,1.8448,0.5378,0.7452,-0.0596
2019-04-28 23:00:00,0.86,0.8656,-1.7171,-0.8272,-0.6522
2019-04-29 00:00:00,0.1185,-1.2108,-0.1678,-0.3307,0.1918
2019-04-29 01:00:00,-0.3287,-0.9215,-1.6536,-0.3816,-1.4541
2019-04-29 02:00:00,-0.0767,-0.5044,0.5398,2.1584,-1.7503
2019-04-29 03:00:00,-0.1742,2.0998,0.795,0.7826,-0.1546
2019-04-29 04:00:00,1.2423,1.2931,-1.007,1.1568,-0.3457
2019-04-29 05:00:00,1.3726,-0.8212,-1.7846,-0.034,0.0228
2019-04-29 06:00:00,0.327,-1.1287,0.0989,-1.6833,1.264
2019-04-29 07:00:00,-1.2862,1.3694,0.7437,-0.532,0.5465
2019-04-29 08:00:00,-0.5343,0.0566,-1.1302,-0.011,-1.389
2019-04-29 09:00:00,-0.411,-0.7547,-1.3749,0.3682,0.7957
2019-04-29 10:00:00,0.7369,-0.4331,-1.3403,-0.853,-0.4727
2019-04-29 11:00:00,0.0934,0.6156,0.7506,0.7252,0.8695
2019-04-29 12:00:00,1.1875,0.5943,0.8845,-0.7369,-0.063
2019-04-29 13:00:00,-0.5399,-0.0059,-1.0514,-0.3104,1.0802
2019-04-29 14:00:00,0.0774,0.1988,-0.3509,0.471,-0.6832
2019-04-29 15:00:00,-0.2696,-0.0207,-0.2418,1.1434,-0.4927
2019-04-29 16:00:00,-0.892,-0.6464,1.0597,0.9582,-1.1319
2019-04-29 17:00:00,-0.8614,-1.7836,0.5639,0.9324,-0.3705
2019-04-29 18:00:00,0.7454,-0.3965,-1.3522,0.5426,-1.2721
2019-04-29 19:00:00,-0.1172,0.3286,-0.7564,0.3575,-1.3856
2019-04-29 20:00:00,-1.1804,-0.8862,-0.1656,-1.1291,-0.9948
2019-04-29 21:00:00,-0.6799,-0.4812,0.5882,0.6039,-0.6753
2019-04-29 22:00:00,0.4559,-1.1034,0.2051,0.6115,-0.205
2019-04-29 23:00:00,-0.1609,-0.1301,-0.0728,-0.119,0.186
2019-04-30 00:00:00,-0.8872,0.5157,1.2492,0.3921,-1.2005
2019-04-30 01:00:00,-1.6729,1.1028,0.6336,1.7066,-1.5294
2019-04-30 02:00:00,-0.1577,1.7261,0.5344,-1.8199,-0.1714
2019-04-30 03:00:00,-0.3737,-0.3961,0.7149,-1.014,0.7734
2019-04-30 04:00:00,-0.4552,-0.9418,-0.6963,-1.286,-0.3201
2019-04-30 05:00:00,-0.2254,-0.7347,1.4384,-0.3711,1.1344
2019-04-30 06:00:00,-1.3463,1.1057,0.1997,-1.2257,0.9921
2019-04-30 07:00:00,-0.3313,1.0885,-0.0429,-1.3986,0.3775
2019-04-30 08:00:00,1.3056,0.7348,0.0745,-0.4489,0.1931
2019-04-30 09:00:00,1.3519,-1.3984,-0.2224,1.314,1.6156
2019-04-30 10:00:00,-0.0846,-0.13,-1.2936,1.3736,-0.0716
2019-04-30 11:00:00,-1.1203,1.2042,0.7986,0.2245,0.6598
2019-04-30 12:00:00,-1.0967,1.3441,-1.0667,0.4597,-0.0057
2019-04-30 13:00:00,-0.945,0.657,-1.0682,-1.0281,-1.6263
2019-04-30 14:00:00,-0.6416,-0.4628,0.4558,-0.5814,-1.1693
2019-04-30 15:00:00,0.1733,-0.4935,0.2186,0.6454,0.657
2019-04-30 16:00:00,-0.0147,-0.395,-0.9377,-0.2007,-0.0207
2019-04-30 17:00:00,0.1989,0.1521,0.6754,1.6477,-3.2133
2019-04-30 18:00:00,0.6042,-0.7477,0.4404,-0.0939,-1.2905
2019-04-30 19:00:00,0.7306,-0.1456,-0.984,-0.687,0.8766
2019-04-30 20:00:00,1.6082,0.6241,0.893,0.7877,0.2789
2019-04-30 21:00:00,0.8999,-1.4254,0.3034,-2.6948,-1.6209
2019-04-30 22:00:00,0.4686,-0.4884,0.8109,2.1812,-0.1445
2019-04-30 23:00:00,-1.0034,-0.141,-0.1086,-0.4171,-0.6242
2019-05-01 00:00:00,-1.0213,-0.5305,0.666,-0.3116,-0.1617
2019-05-01 01:00:00,0.451,0.4136,1.4408,-0.6162,-0.2056
2019-05-01 02:00:00,-1.5156,-1.5239,1.7714,-0.4658,-0.9706
2019-05-01 03:00:00,-0.6596,-0.6406,-0.7566,-0.5051,-2.1109
2019-05-01 04:00:00,-1.6806,-0.7064,0.1471,0.8844,2.1318
2019-05-01 05:00:00,-1.4832,1.8702,0.4947,-0.2106,1.2606
2019-05-01 06:00:00,-0.2024,-0.5482,1.1456,0.3818,-0.3384
2019-05-01 07:00:00,-1.0166,-1.2274,0.0472,0.7283,0.5796
2019-05-01 08:00:00,0.8949,-0.4619,0.3441,-0.1654,-0.2447
2019-05-01 09:00:00,-0.8892,-1.068,0.0345,-0.4294,-1.2916
2019-05-01 10:00:00,-1.1333,0.6914,-1.0965,-0.0944,0.3598
2019-05-01 11:00:00,2.4845,-1.3067,-0.5057,-0.1266,-1.3555
2019-05-01 12:00:00,-0.5032,-0.144,-1.439,1.1534,1.0662
2019-05-01 13:00:00,-1.4807,-0.8007,3.6437,-1.1142,-1.7584
2019-05-01 14:00:00,-0.4836,-1.3046,1.3077,-1.6899,-0.3581
2019-05-01 15:00:00,0.8105,-1.2699,-1.8028,1.001,0.0945
2019-05-01 16:00:00,1.6981,0.8045,0.6225,1.2386,0.1488
2019-05-01 17:00:00,-1.2142,-0.2611,1.4321,-1.7068,-1.8548
2019-05-01 18:00:00,2.01,0.5957,0.0072,-1.2524,0.0812
2019-05-01 19:00:00,1.9876,-0.2046,-0.3729,-0.7133,-0.0935
2019-05-01 20:00:00,-0.9269,0.014,-0.2788,-0.0577,0.3921
2019-05-01 21:00:00,0.6007,-0.5362,-0.2828,0.7247,0.9132
2019-05-01 22:00:00,-0.0689,-0.6426,0.9595,1.4289,-0.7912
2019-05-01 23:00:00,0.1755,0.3772,-0.1544,1.4499,-0.1438
2019-05-02 00:00:00,0.4174,-0.2245,-0.7325,-0.0406,0.7241
2019-05-02 01:00:00,-0.0935,0.1376,-1.3093,-1.4999,-0.0538
2019-05-02 02:00:00,-0.9077,0.6697,-0.1399,1.4987,-0.3758
2019-05-02 03:00:00,1.1604,-0.9159,0.5266,1.3696,0.6354
2019-05-02 04:00:00,0.8388,-0.9704,1.0106,0.2568,1.505
2019-05-02 05:00:00,0.4506,-1.3169,-1.2258,-0.0773,-0.5111
2019-05-02 06:00:00,1.4737,-1.8108,1.431,-0.2658,0.1667
2019-05-02 07:00:00,-1.3217,-0.977,-0.6773,0.7824,0.4152
2019-05-02 08:00:00,0.0371,0.0822,0.4645,0.2683,-0.7742
2019-05-02 09:00:00,0.408,0.102,0.998,-0.2158,-1.062
2019-05-02 10:00:00,-0.586,0.0618,-0.762,0.2718,0.0267
2019-05-02 11:00:00,-1.633,1.3801,-0.4861,-0.5579,0.8985
2019-05-02 12:00:00,-0.1386,-0.1446,-1.139,-2.3635,0.9372
2019-05-02 13:00:00,-0.2259,-0.7676,-0.3694,-0.8486,-1.4281
2019-05-02 14:00:00,1.8358,2.1018,-0.837,-0.9853,-0.695
2019-05-02 15:00:00,0.0362,-1.5012,-0.0908,-0.1097,0.3135
2019-05-02 16:00:00,2.1873,0.8845,-0.7501,-0.0431,-1.6847
2019-05-02 17:00:00,-0.3107,-0.9351,-2.105,-0.0861,-1.8904
2019-05-02 18:00:00,0.3137,0.1487,0.2447,0.953,-1.1295
2019-05-02 19:00:00,0.4371,0.3819,-2.1009,0.4228,0.9727
2019-05-02 20:00:00,-0.6335,-0.8879,-1.5296,-1.2474,-0.6928
2019-05-02 21:00:00,0.6537,0.2552,0.6796,0.534,-1.2
2019-05-02 22:00:00,0.6237,-0.4462,1.2269,0.5395,-0.757
2019-05-02 23:00:00,0.1694,-0.5196,-1.4421,-0.403,-0.6529
2019-05-03 00:00:00,0.1396,-1.1122,-0.1675,0.2369,-3.6322
2019-05-03 01:00:00,-0.7238,-1.1797,0.7792,-0.1364,-2.2472
2019-05-03 02:00:00,1.8701,-0.6761,-0.5843,-0.0822,-0.4246
2019-05-03 03:00:00,-0.2519,-0.0411,-1.3472,-0.0456,0.8497
2019-05-03 04:00:00,1.145,0.7982,-0.5187,0.2227,0.2731
2019-05-03 05:00:00,-0.927,-0.9246,2.3849,0.3102,-0.6771
2019-05-03 06:00:00,-1.0458,-1.6519,0.3784,1.606,-0.0314
2019-05-03 07:00:00,-0.9165,-0.4191,0.3124,0.7969,0.1555
2019-05-03 08:00:00,-1.3191,-1.2023,-0.2825,-0.0702,1.5226
2019-05-03 09:00:00,0.6399,-2.3786,1.3784,-0.6045,0.6623
2019-05-03 10:00:00,-1.1595,-0.901,0.6871,-1.4942,-1.0684
2019-05-03 11:00:00,-1.8807,-0.1953,0.4354,-1.2789,-0.4683
2019-05-03 12:00:00,-0.5185,1.4157,1.9228,0.2095,0.4684
2019-05-03 13:00:00,1.267,0.4662,-0.8701,0.4459,-0.0214
2019-05-03 14:00:00,0.9249,-1.0033,0.4188,1.2111,-1.739
2019-05-03 15:00:00,1.7675,-0.2143,-1.1476,1.9627,0.6533
2019-05-03 16:00:00,0.4164,0.3972,1.5337,0.6301,-0.7397
2019-05-03 17:00:00,0.8181,-1.0314,-1.2796,-0.5412,0.1659
2019-05-03 18:00:00,-0.2341,0.9558,-1.2631,0.1172,0.5102
2019-05-03 19:00:00,0.2449,-2.5137,-0.3165,0.7146,2.2202
2019-05-03 20:00:00,-1.0877,0.5465,0.5878,-0.2783,0.4162
2019-05-03 21:00:00,-0.4684,0.5519,1.1393,-0.7085,0.3496
2019-05-03 22:00:00,0.7233,1.5562,0.0602,0.8766,-1.4517
2019-05-03 23:00:00,1.7235,-0.0039,1.2567,-0.0373,0.8687
2019-05-04 00:00:00,0.091,2.4079,0.3546,0.1854,1.9465
2019-05-04 01:00:00,1.0676,0.0128,-0.5376,-1.0179,-0.5071
2019-05-04 02:00:00,0.3734,-1.8007,0.2039,-0.3763,-1.2803
2019-05-04 03:00:00,1.2061,-0.2154,1.363,-0.3712,0.5491
2019-05-04 04:00:00,-0.1938,-0.2444,-0.2269,-2.1684,0.3371
2019-05-04 05:00:00,-0.7559,0.7713,1.3194,-1.2641,2.2059
2019-05-04 06:00:00,0.2297,-0.2682,-0.1402,-1.1815,0.7313
2019-05-04 07:00:00,0.987,1.2201,-0.3607,0.272,0.5402
2019-05-04 08:00:00,0.5416,0.0904,-1.782,-0.9411,-0.8385
2019-05-04 09:00:00,0.4849,-1.7728,-0.0369,0.6465,-0.215
2019-05-04 10:00:00,1.1665,0.1044,-0.669,-0.9164,0.2423
2019-05-04 11:00:00,-3.0605,-0.1195,-1.3047,-0.6606,-0.8222
2019-05-04 12:00:00,1.0378,-0.6584,-0.2902,-0.4086,0.3955
2019-05-04 13:00:00,0.8755,0.3517,-0.7415,0.6093,1.0014
2019-05-04 14:00:00,0.2249,0.0812,-0.7281,1.8062,-0.1177
2019-05-04 15:00:00,1.6537,-2.0858,0.1909,0.2631,-1.2182
2019-05-04 16:00:00,0.1841,2.3452,-0.2143,1.5488,0.133
2019-05-04 17:00:00,-0.5666,-0.4635,-1.2441,1.0261,3.1164
2019-05-04 18:00:00,1.2432,-1.5213,-2.6049,-1.3802,-0.352
2019-05-04 19:00:00,-0.2373,-1.4616,-0.5306,-0.2347,0.3446
2019-05-04 20:00:00,-0.4074,1.1573,0.2351,0.4793,-0.4703
2019-05-04 21:00:00,-0.1854,1.0509,-0.1168,-0.9544,0.0013
2019-05-04 22:00:00,-0.9159,0.4228,1.1109,0.0696,1.7082
2019-05-04 23:00:00,-0.2651,0.5885,0.8137,0.5715,-1.6353
2019-05-05 00:00:00,0.7011,0.322,0.2516,1.006,-0.1257
2019-05-05 01:00:00,1.0675,0.253,0.9089,1.0837,-0.7608
2019-05-05 02:00:00,0.519,-1.2101,-0.508,0.6057,0.237
2019-05-05 03:00:00,-0.5607,1.1485,-0.395,-0.468,1.1128
2019-05-05 04:00:00,-1.3726,1.9754,1.5766,0.2873,-1.4865
2019-05-05 05:00:00,0.1357,-1.5665,-1.7696,-1.0066,-0.0883
2019-05-05 06:00:00,-1.198,-1.0576,-0.0424,-0.1961,1.4224
2019-05-05 07:00:00,-0.2891,-1.7592,-2.2863,-0.7633,-0.1151
2019-05-05 08:00:00,-1.6805,0.9021,-1.2594,0.2156,-0.8713
2019-05-05 09:00:00,0.2951,0.2174,-1.0903,0.1332,0.7014
2019-05-05 10:00:00,0.2173,-0.2584,0.6977,0.4069,-0.9642
2019-05-05 11:00:00,0.7957,0.4843,1.3766,-0.4376,-2.3736
2019-05-05 12:00:00,-1.5887,-1.0683,-1.3902,0.4926,1.1784
2019-05-05 13:00:00,-0.7684,-2.2868,0.194,-1.076,-0.7943
2019-05-05 14:00:00,-0.6663,1.7613,-1.387,0.979,0.2638
2019-05-05 15:00:00,0.8405,0.1179,1.4949,1.041,-0.1782
2019-05-05 16:00:00,-1.9623,0.6679,2.108,-1.0579,-0.5353
2019-05-05 17:00:00,0.7518,0.9239,-0.3519,-0.281,0.3712
2019-05-05 18:00:00,-0.4184,0.1716,-1.1176,1.0729,0.5498
2019-05-05 19:00:00,0.2034,-1.313,1.5286,1.6107,-0.2276
2019-05-05 20:00:00,0.2985,0.866,1.6511,-0.6907,1.0669
2019-05-05 21:00:00,0.0864,0.5656,-0.3614,1.2766,0.4552
2019-05-05 22:00:00,-0.931,-0.8704,1.362,-0.3978,0.1704
2019-05-05 23:00:00,0.3705,1.4279,0.2236,-0.7655,-1.1123
2019-05-06 00:00:00,-0.1956,-0.7544,-1.3962,-0.1059,-0.5358
2019-05-06 01:00:00,0.2596,-0.3931,-0.5241,-0.274,1.2841
2019-05-06 02:00:00,0.859,0.1773,-1.4496,-0.9597,-2.025
2019-05-06 03:00:00,-0.4808,0.0844,0.8422,1.7735,-0.359
2019-05-06 04:00:00,-1.3828,-1.5333,0.0557,-0.4633,0.5052
2019-05-06 05:00:00,0.5655,0.6298,1.8469,0.7529,0.9809
2019-05-06 06:00:00,0.2692,1.3496,0.1475,0.819,0.2564
2019-05-06 07:00:00,-0.2135,0.4574,0.1375,-0.1325,0.6213
2019-05-06 08:00:00,-0.9297,-2.0748,1.1274,-0.1741,-0.0542
2019-05-06 09:00:00,1.073,0.1773,0.2482,0.79,-0.1353
2019-05-06 10:00:00,0.9375,-0.0414,-0.0351,0.7519,-0.2408
2019-05-06 11:00:00,0.8463,-0.1156,-0.8815,-1.6964,1.2572
2019-05-06 12:00:00,1.4153,-1.4774,-0.1082,-0.5282,1.7064
2019-05-06 13:00:00,1.621,-1.232,0.8131,1.252,2.3172
2019-05-06 14:00:00,0.2998,-0.7394,-0.2875,0.7412,1.5896
2019-05-06 15:00:00,0.1771,0.0256,0.3656,-1.0491,0.7076
2019-05-06 16:00:00,0.1807,-1.703,-0.51,0.5925,-3.0481
2019-05-06 17:00:00,1.6927,0.4207,-0.2114,-1.5283,0.2103
2019-05-06 18:00:00,0.1861,-0.7724,-0.7014,-1.257,0.3202
2019-05-06 19:00:00,-0.1492,0.2294,-0.3633,-0.8961,0.94
2019-05-06 20:00:00,-0.6187,0.3186,0.2434,-1.6705,-0.1217
2019-05-06 21:00:00,-1.7998,-0.5793,0.9613,-2.5367,1.5193
2019-05-06 22:00:00,-0.3592,-0.4509,1.9894,0.9339,-0.5628
2019-05-06 23:00:00,0.6455,0.4145,1.5789,0.3958,-0.5743
2019-05-07 00:00:00,-1.4318,1.724,0.933,-1.7003,0.3413
2019-05-07 01:00:00,-0.3967,0.0145,0.2463,0.9522,0.2645
2019-05-07 02:00:00,-0.7288,-1.5462,-0.4452,0.6893,2.5029
